<<<<<<< HEAD
Eccentricity,Convexity,FeretDiameter,Area,Perimeter,Solidity,Extent,AspectRatio,Circularity,Hu_1,Hu_2,Hu_3,Hu_4,Hu_5,Hu_6,Hu_7,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,contrast,dissimilarity,homogeneity,energy,correlation,Class
1.444600383,-1.034927302,0.963064638,0.044046098,0.849620169,-1.034927302,-1.053975881,1.038212521,-1.020279203,-0.856707822,-0.313536992,-0.252364184,-0.163264168,-0.022707043,-0.051040822,0.022716339,-0.822035819,-1.023212005,-0.705810909,-0.38191156,-0.236833284,-0.708350409,-1.116391562,0.917986684,1.1815304,-1.016504291,0.158559703,0.027398744,0.390760239,-0.210554223,1.010594457,Spirulina_Platensis
2.26365253,-0.286568028,11.66924831,35.28353468,10.6064449,-0.286568028,-0.961544398,1.607496378,-0.818048111,0.21714294,0.152530148,-0.106307552,0.063845672,-0.02256105,-0.020873634,0.022553844,-0.87663173,-1.186392986,-0.865079704,-0.670424148,-0.30228202,-0.844425578,-0.87808883,0.869586225,1.262477928,-0.745786225,0.060540723,-0.080374785,0.47624866,-0.076363008,0.602302021,Spirulina_Platensis
1.210229146,-1.014197644,4.298558927,3.565260275,4.527031301,-1.014197644,-0.978405322,0.641214355,-1.048009727,2.291861318,1.429546147,0.036525387,0.135726492,-0.022614551,-0.019366449,0.022166017,-1.037756249,-1.195697165,-0.910136008,-0.417796211,0.555988895,-0.4881163,-0.841751888,0.520787267,1.04260694,-1.205680771,-0.254259119,-0.183132823,0.367359605,-0.279504137,1.393517508,Spirulina_Platensis
1.252856334,-1.069797665,1.733818885,-0.174834539,1.717282331,-1.069797665,-1.095312114,0.477260487,-1.043119805,0.414003029,0.472809042,-0.019935229,0.121052706,-0.022409149,-0.008896808,0.023637953,-0.499786782,-0.571601483,-0.848314568,-0.182392905,0.253288494,-0.517080091,-0.853582521,0.293515547,0.805702591,-0.850625407,0.265137967,0.269622842,0.023417094,-0.522337333,0.851789059,Spirulina_Platensis
1.053078016,-1.218575988,0.727640229,-0.208469195,0.814002872,-1.218575988,-1.132799309,0.775991698,-1.09782381,-0.682670763,-0.147917818,-0.196038944,-0.08944423,-0.022659367,-0.038041205,0.022793362,-0.237460086,-0.394822087,-0.723623866,-0.173780589,0.185608552,-0.713815275,-1.072449214,0.278258881,0.789919386,-0.776539052,0.418209697,0.449301355,-0.118182003,-0.544999452,0.620271524,Spirulina_Platensis
1.240722631,-1.247920964,0.996690389,-0.061060554,1.433243785,-1.247920964,-1.134553661,0.374134493,-1.101075826,-0.545807346,0.020142077,-0.190913252,-0.095769401,-0.022682831,-0.045353998,0.021832063,-0.591667706,-0.945915751,-0.864031883,-0.834775846,-0.559242679,-0.923666138,-1.322582579,1.038461739,1.316078318,-0.670302014,0.175653889,0.073279955,0.309404624,-0.160482076,-0.319271343,Spirulina_Platensis
1.100990624,-0.968790691,0.882063101,-0.112113737,0.638370001,-0.968790691,-1.017081362,0.465067775,-0.855998221,-1.252734556,-0.474744175,-0.244444356,-0.151786079,-0.022698965,-0.04990388,0.022719512,-0.985157749,-0.980269642,-1.006535542,-0.786690415,-0.600520006,-0.851529904,-1.29976636,0.685454045,1.503601549,-0.609262312,-0.205569809,-0.315159594,0.630121088,-0.017813352,0.833287013,Spirulina_Platensis
1.149562392,-1.125924469,0.543452586,-0.36381469,0.98694256,-1.125924469,-1.128558856,1.063427278,-1.035053053,-0.396626181,0.116276217,0.086091247,0.402598073,-0.021321867,0.064601116,0.022511103,-1.141621641,-1.552118781,-1.008631184,-0.735016519,-0.491934605,-0.922573165,-1.137517691,0.953760936,1.403589159,-0.264457891,-0.201371048,-0.343378218,0.694899011,-0.10419735,0.836581818,Spirulina_Platensis
1.329078989,-1.110279747,0.865447446,-0.325291064,0.946848107,-1.110279747,-1.11631929,0.757604054,-1.058339674,-1.538180216,-0.524702993,-0.277083776,-0.199166818,-0.022709041,-0.053933469,0.022721614,-1.113657882,-1.355299616,-0.952048849,-0.724968817,-0.564820696,-0.753162312,-1.079209576,0.962178407,1.301701537,-0.23277316,-0.063798165,-0.222866013,0.605595844,-0.034469864,0.099296325,Spirulina_Platensis
1.14257725,-1.197698908,0.941722807,0.189773463,1.269363514,-1.197698908,-1.120732856,0.624208495,-1.127353421,-1.525336977,-0.519578307,-0.277533385,-0.199286535,-0.022709048,-0.053991723,0.022720914,-0.931893445,-1.467665467,-1.099791613,-1.071614538,-0.829962447,-1.063020227,-0.803724857,1.339386331,1.363740473,-0.070621892,-0.308817685,-0.444582461,0.769579392,0.157371254,-0.15587185,Spirulina_Platensis
0.956075511,-1.268993746,1.85999376,-0.329226445,1.746934907,-1.268993746,-1.202763091,0.546171506,-1.084213132,-1.571408019,-0.5456757,-0.277364747,-0.19988145,-0.022709051,-0.054039666,0.022720818,-0.956528186,-1.415418924,-1.237056167,-0.925922858,-0.728814402,-1.001267239,-0.969353706,0.992165648,1.452345199,-0.165676084,-0.219028319,-0.387293527,0.759543824,0.099320945,-0.19315573,Spirulina_Platensis
1.08386693,-1.022156752,1.210461758,0.061751486,1.441985058,-1.022156752,-1.078078055,0.414808431,-1.027844114,-1.212702011,-0.472467763,-0.277016928,-0.198220225,-0.02270904,-0.053923431,0.022720996,-1.070380635,-1.397526273,-1.10712636,-1.094580714,-0.902476671,-0.974489394,-1.014141099,1.114745071,1.506883206,-0.097647103,-0.407416181,-0.538408468,0.872773963,0.15094431,0.108448064,Spirulina_Platensis
1.211658349,-0.876834085,0.562388732,-0.228061958,1.14026207,-0.876834085,-0.983329481,0.118084972,-0.88706202,-0.73204449,-0.313664238,-0.241015617,-0.147026321,-0.022695225,-0.049269495,0.022726568,-0.428545776,-0.733351052,-0.94261846,-0.325213813,-0.037884004,-0.643864987,-0.699784303,0.485013014,0.685531454,-0.083668546,0.407341148,0.265394932,0.094306415,-0.52315671,0.410228544,Spirulina_Platensis
1.40343122,-0.906307057,1.538948768,0.526587876,2.70117815,-0.906307057,-1.02637613,-0.188931055,-0.941783789,-0.970347024,-0.153627624,-0.198914303,-0.072246016,-0.022664622,-0.041241908,0.022726069,-1.226844527,-1.440468636,-1.156373948,-1.047212975,-0.855621326,-0.961373715,-0.96343839,0.904834385,1.655026558,-0.322701881,-0.330891234,-0.466366115,0.803616642,0.115956097,-0.439439408,Spirulina_Platensis
0.006429235,0.343470212,0.438115937,2.169121683,0.18485029,0.343470212,0.091397789,-0.6412575,0.143773363,1.618537167,1.067525929,0.423642858,0.494829156,-0.022227489,0.009860797,0.028695794,-0.995144806,-1.173510277,-1.109222002,-1.061566836,-0.75633262,-0.968478041,-1.097800569,0.880108064,1.583298922,-0.478795774,-0.562545633,-0.578428606,0.769131709,0.123311543,0.325644442,Spirulina_Platensis
1.271972555,-0.821864089,1.132998373,0.337011582,2.503759146,-0.821864089,-0.895795322,2.911771719,-0.872832205,2.053238486,1.69190176,-0.048239781,0.095618144,-0.022659568,-0.021348644,0.022031133,-0.49778937,-0.48857958,-1.024348499,-0.676883385,-0.037512136,-0.913282892,-1.421452861,0.485539106,1.159808959,-0.717363158,-0.240517371,-0.169609619,0.310393949,-0.236546842,0.372276542,Spirulina_Platensis
1.564064884,-0.581474815,1.21980123,1.414331507,1.009854643,-0.581474815,-0.781955563,0.271188632,-0.703233575,-0.998998028,-0.453851845,-0.272961864,-0.193216234,-0.022708961,-0.053786092,0.022720531,-0.880626553,-1.384643564,-1.14799138,-0.933817481,-0.757820091,-1.037881842,-1.140052826,1.095805761,1.573141414,-0.563599024,-0.371288387,-0.440949817,0.757810219,0.145221207,0.454125477,Spirulina_Platensis
1.722658873,-1.213578828,3.57141254,0.620903528,3.197200605,-1.213578828,-1.126336881,0.861689197,-1.193339196,-0.73694577,-0.115635994,-0.270881974,-0.191524212,-0.022708968,-0.053794037,0.022720919,-0.783419199,-0.928023099,-1.177330368,-0.968266745,-0.803559832,-0.982686693,-1.279485276,1.204180701,1.563296444,-0.872991099,-0.248907262,-0.321771617,0.614605756,0.030297156,-0.64307011,Spirulina_Platensis
1.019406125,-1.144322869,1.703890799,0.489507594,1.554386279,-1.144322869,-1.034392226,1.351824346,-0.92579171,-0.234021617,-0.171821291,-0.228403599,-0.158670695,-0.022707414,-0.052821395,0.022865544,-0.740141952,-0.929454511,-0.867175346,-1.042906817,-0.778644689,-1.015475891,-1.257514102,0.910095305,1.412652782,-0.297540477,-0.377576036,-0.424728077,0.64111031,0.071488172,-0.273587725,Spirulina_Platensis
1.40873856,-0.995509393,3.772783955,-0.186470611,3.018413554,-0.995509393,-1.051422892,1.103223832,-0.890495074,0.941581169,0.914795506,0.23225134,0.329449797,-0.022271844,0.025166275,0.013065103,-1.029766603,-1.199275695,-1.051591846,-1.055825292,-0.764141844,-0.835681792,-1.152728504,1.403043456,1.512977711,-0.793779273,-0.501540416,-0.556770111,0.823403903,0.086394532,-0.284527014,Spirulina_Platensis
1.203245848,0.093203242,4.940896397,8.876260727,4.086305342,0.093203242,-0.085374806,2.492693365,-0.351785687,2.551624981,2.433103979,1.333313338,1.071362207,-0.019889764,0.16832214,0.112884713,-0.858655028,-1.187824398,-1.387942394,-1.292663983,-0.849671441,-1.213304048,-1.326807805,0.964808867,1.574860377,0.111099357,-0.689619917,-0.706001572,0.887370262,0.180031133,0.436201402,Spirulina_Platensis
1.181194554,-0.211449515,4.0712119,-0.021290105,5.376638716,-0.211449515,-0.39842435,0.607392315,-0.158181524,1.007672156,1.840617651,0.89355557,1.648764475,-0.009786287,0.654597809,0.022984327,-0.953199167,-0.671084625,-0.981387838,-1.065872994,-0.742945379,-1.016568864,-1.103715885,0.922721512,1.413434129,-0.393060621,-0.476187783,-0.492341047,0.663760323,0.022885701,0.099597329,Spirulina_Platensis
-0.107674125,-1.10996271,4.091265796,6.42126676,4.880484189,-1.10996271,-1.134320075,-0.242437969,-1.08036204,2.044390776,1.177926956,0.430396283,0.646177161,-0.021487183,0.054639987,0.06331868,-0.446522478,-0.897247739,-1.03482671,-0.737169598,-0.274763801,-0.869017476,-1.255824012,0.847490364,1.167309888,-0.618115399,-0.012139087,-0.038260535,0.278934362,-0.394662496,0.119550352,Spirulina_Platensis
1.215633297,-0.820654162,1.10847892,-0.347824141,1.226084542,-0.820654162,-1.05871312,0.6110292,-0.875205388,0.701320422,0.374412022,-0.077144214,-0.010975737,-0.022683998,-0.042449398,0.028533896,-0.905927097,-0.761263588,-1.006535542,-0.711332649,-0.40082699,-0.90399262,-1.487366383,0.514474163,1.57407903,-1.016970243,-0.134886134,-0.18902137,0.535404918,-0.138891303,0.462911851,Spirulina_Platensis
0.329707045,-1.197969426,0.577762584,-0.381030435,0.377658425,-1.197969426,-1.184336024,0.197060504,-1.07692297,-1.634845678,-0.560830989,-0.276546926,-0.197786502,-0.02270903,-0.053913355,0.022721109,-0.875300123,-1.175657395,-0.990818227,-0.882861277,-0.745176586,-0.994709399,-1.07667444,0.741745883,1.442969038,-0.192235343,-0.157317442,-0.279138417,0.652551965,0.006511982,0.369770598,Spirulina_Platensis
0.395798475,-1.205842162,0.5354911,-0.37026443,0.493560929,-1.205842162,-1.134395095,0.338138624,-1.072017668,-1.573284643,-0.544933952,-0.277746217,-0.199573999,-0.02270905,-0.054032112,0.022720962,-1.00646347,-1.303768779,-1.130178422,-0.999127544,-0.872727246,-0.983779667,-1.405397004,1.151571507,1.628929575,-0.465283169,-0.335517292,-0.455410182,0.814141784,0.186816354,0.348635786,Spirulina_Platensis
1.682265309,-1.239666967,1.014155584,-0.360684497,0.815355518,-1.239666967,-1.194715129,0.96207349,-1.129008191,-1.502223118,-0.534582889,-0.275951275,-0.197106347,-0.022708961,-0.053945013,0.022721369,-0.423219345,-0.850011139,-0.911183829,-0.275692996,-0.285919836,-0.7373142,-1.042872634,0.385055545,1.138087518,-0.738796946,0.501614634,0.324631452,0.145696515,-0.362935316,0.135021767,Spirulina_Platensis
0.948095226,-0.670629136,0.846683023,-0.333527288,1.366081067,-0.670629136,-0.933872901,0.126090422,-0.713153995,0.283386733,0.419594665,0.435536388,0.769112237,-0.020812228,0.09136211,0.031783549,-0.947206933,-1.21645264,-1.118652391,-0.944582876,-0.544739834,-1.010011025,-1.185685265,1.269942194,1.620334761,-1.193100069,-0.246971125,-0.329729855,0.70103731,0.129720819,0.58951091,Spirulina_Platensis
0.734203471,-0.625710693,1.710455562,-0.278938596,1.240276592,-0.625710693,-0.811170748,-0.042856166,-0.584421597,2.260860895,1.157548985,0.115636896,0.231446718,-0.022562665,-0.016979837,0.028101996,-0.959857205,-1.066154368,-1.326120953,-0.969702131,-0.550689719,-0.963559662,-1.359764565,1.088440474,1.594550316,-0.872059196,-0.446250326,-0.473842035,0.761946361,0.164553861,0.961469427,Spirulina_Platensis
0.932271348,-0.922214479,0.437256407,0.11629998,1.072481005,-0.922214479,-1.002445993,0.088353998,-0.89833477,2.269836656,0.80551588,0.090105497,0.011405118,-0.022696855,-0.049526028,0.027441959,-0.879294945,-0.988142408,-1.196191147,-0.798173503,-0.427601473,-0.919294245,-1.264274463,1.165249898,1.334205564,-0.684746523,-0.366392023,-0.365363346,0.622971227,-0.033631195,0.915851454,Spirulina_Platensis
1.130339225,-1.183846001,0.862109891,-0.323807289,1.263381618,-1.183846001,-1.152330838,0.342469258,-1.072370462,-0.580333125,-0.148255013,-0.077824256,0.089305054,-0.022540891,-0.030110704,0.022601221,-0.573025199,-0.597366901,-0.733054256,-0.376887709,-0.136428975,-0.656980666,-1.167939316,0.213549572,1.115272192,-0.778868811,0.409599533,0.327574199,0.084967663,-0.445478833,0.049352726,Spirulina_Platensis
1.328407102,-1.237009727,0.788653149,0.45423649,1.62444612,-1.237009727,-1.215282795,1.301874988,-1.190180216,2.281024113,1.530707802,0.688281827,1.196046765,-0.017523828,0.224175062,0.020830278,-0.226141422,-0.647466325,-1.023300678,-0.709897263,-0.144238199,-0.866831529,-1.113856427,1.022152889,0.950720556,-0.710373879,0.058635539,0.132220368,0.111303275,-0.348888104,0.416586605,Spirulina_Platensis
1.200690795,-1.219884946,0.237587496,-0.015899785,0.532848077,-1.219884946,-1.134371792,0.172038565,-1.121909684,-0.182672201,-0.041504356,0.425386619,0.651597307,-0.018514519,0.0654922,0.115672818,-0.897937452,-1.070448605,-0.951001028,-0.931664402,-0.699808712,-0.950443983,-1.291315908,1.110536335,1.585017885,-0.957328397,-0.117243597,-0.23837954,0.621543744,-0.056150817,-0.097589658,Spirulina_Platensis
0.857253107,-1.141487467,0.62822605,-0.344185224,1.224048055,-1.141487467,-1.187741154,-0.231540093,-1.092827099,1.43658514,1.302296962,0.330742399,0.228798629,-0.02237795,-0.01514155,0.105151377,-1.124976546,-1.328102785,-1.116556749,-1.088121477,-0.822896959,-0.908910999,-1.036957318,0.988483004,1.711752336,-0.746718129,-0.307928111,-0.445284569,0.825638114,0.182711804,-1.047542253,Spirulina_Platensis
1.117844319,-0.950534046,0.802989285,-0.19965609,1.328091044,-0.950534046,-1.049566228,0.466243909,-0.915608788,-0.280090466,0.043185912,-0.017320365,0.154615993,-0.022381274,-0.012277063,0.031733717,-0.703522743,-0.75553794,-0.803258264,-0.319472269,-0.068005297,-0.743872039,-1.053858221,0.557613703,1.117459963,-0.976432426,0.269114653,0.220368461,0.147409542,-0.378040951,0.633559403,Spirulina_Platensis
1.820198561,-1.118413252,13.39931137,27.57673153,10.94587235,-1.118413252,-0.848600074,-0.136021288,-1.206823787,2.807677466,1.715768269,0.75895848,0.222701531,-0.02263789,-0.042955314,0.062636623,-1.046411698,-1.081899902,-1.297829786,-1.230224692,-0.740342304,-0.879947208,-1.194135716,1.410934835,1.559389711,-0.750445744,-0.657045011,-0.675765152,0.888645854,0.11829875,0.304626494,Spirulina_Platensis
1.576736532,-0.733773254,0.604665366,0.47468297,1.184713506,-0.733773254,-0.865441458,2.677278962,-0.752049122,3.553504643,1.752455613,1.602313293,0.527884251,-0.02268035,-0.029502262,0.025978072,-0.814046173,-1.000309411,-1.20981282,-1.016352176,-0.542136759,-1.033509949,-1.428213223,0.657571172,1.379679947,0.07056154,-0.576452321,-0.525746109,0.672304575,-0.039126358,0.673231013,Spirulina_Platensis
1.841927195,-0.643792338,0.632579507,-0.362408018,1.117048722,-0.643792338,-0.944691661,2.312099211,-0.831271143,5.398282675,4.306835697,1.481839414,1.277044907,-0.021448267,0.142219376,-0.065505006,-0.606315389,-0.844285491,-1.084074298,-0.890755901,-0.297819606,-0.872296396,-1.065688853,0.56234853,1.266228393,-0.534710005,-0.484988539,-0.396445348,0.523544548,-0.136045749,0.956318375,Spirulina_Platensis
1.327208786,-0.99274539,1.124782604,-0.38609584,0.925085498,-0.99274539,-1.036857809,0.941813612,-0.946662471,5.918472586,3.325671615,1.885904694,0.771008694,-0.022455822,0.005845214,-0.08782465,-0.806722332,-0.685398746,-1.270586439,-0.975443675,-0.126388544,-0.935688844,-0.997240196,0.682823585,1.170435275,-0.379548015,-0.493185612,-0.370329995,0.494111598,-0.042203987,1.309619145,Spirulina_Platensis
1.224165343,-0.069003864,1.224689722,0.816831634,1.44557875,-0.069003864,-0.221183148,1.180401335,-0.22323972,1.842787639,1.085890039,0.118101981,0.085885164,-0.022656811,-0.030157417,0.027510388,-0.685546041,-0.375498023,-1.040065815,-1.131183057,-0.637706788,-0.976675341,-0.93386181,0.631792667,1.110271572,0.197766414,-0.459569125,-0.403246634,0.487931487,-0.14752208,0.164779481,Spirulina_Platensis
0.87163942,-1.089211288,1.03996568,-0.151514901,1.85449858,-1.089211288,-1.098075308,0.556840381,-1.029074834,-0.823180448,-0.192771833,-0.256365818,-0.167612247,-0.02270776,-0.052530047,0.022719632,-0.35730477,-0.7390767,-0.798019159,-0.8189866,-0.670059287,-0.919840732,-1.380890694,0.645471057,1.105739761,0.134396953,0.088814786,0.033140764,0.240278181,-0.389649338,-0.926035807,Spirulina_Platensis
1.052517119,-1.060632386,1.731203495,-0.288557748,1.682021258,-1.060632386,-1.089020115,0.594742219,-0.998869822,0.671666853,0.453801258,0.028039596,0.236358157,-0.022160053,-0.001310846,0.020324086,-0.72216525,-0.816372954,-0.744580287,0.014254978,0.687630101,-0.435653584,-0.955832984,0.264054398,0.782730995,-1.172132233,0.254920804,0.312262146,-0.003545521,-0.529373728,1.302824981,Spirulina_Platensis
1.653153062,-1.134109011,3.030133517,-0.265866792,2.333007519,-1.134109011,-1.172088064,1.931424177,-1.06953841,1.668488363,0.845234229,-0.034151256,0.108117794,-0.022595486,-0.024205655,0.023817135,-0.661577104,-1.018917769,-0.599980986,0.229562879,1.150233661,-0.264603271,-0.614434743,-0.231524213,0.635056451,-1.321236847,0.243025408,0.369328238,-0.15298469,-0.474811989,1.451215101,Spirulina_Platensis
1.601458034,-0.998238624,2.334455687,-0.019316459,2.339369869,-0.998238624,-1.087628223,1.048772903,-1.027430911,2.507588598,1.964763981,0.165398423,0.319557508,-0.022541798,0.013528191,0.025781447,-0.776761161,-0.713311282,-0.935283713,-0.061102788,0.807371537,-0.27607949,-1.240613199,-0.208902259,0.999632866,-1.424212222,-0.049550996,0.054277258,0.12288892,-0.479830783,1.676953365,Spirulina_Platensis
1.393148036,-1.139378736,0.808791118,0.316040614,1.355535283,-1.139378736,-1.092802342,0.169128506,-1.126996773,-0.13809859,0.153058189,0.134587894,0.471826297,-0.020099523,0.103688205,0.022742278,-0.821370015,-1.109812438,-0.861936241,-0.244114504,0.10937565,-0.554241181,-1.07667444,0.698080252,1.041669323,-0.955930541,0.228123038,0.133282688,0.263980209,-0.255627306,0.843388259,Spirulina_Platensis
1.217130487,-0.851511507,0.635225166,-0.357250221,0.626082055,-0.851511507,-0.888772073,0.497459095,-0.789143235,-1.422544831,-0.518852045,-0.270913099,-0.194385509,-0.022708958,-0.053851698,0.022716171,-1.08702573,-1.020349181,-1.050544025,-0.872095882,-0.751498339,-0.994709399,-1.123996969,1.233115758,1.526885684,-0.777005004,-0.357584164,-0.453587755,0.755347009,0.082518205,0.834294404,Spirulina_Platensis
1.472098621,-1.207049288,1.574328395,-0.285128986,2.521375736,-1.207049288,-1.1480441,0.862231858,-1.10206236,1.291766229,0.950633911,0.029301744,0.215480718,-0.022545642,-0.008024859,0.023619318,-1.098344394,-1.363888088,-1.23076924,-0.859177408,-0.529865122,-0.884319101,-1.022591551,1.110010243,1.497663314,-0.705248408,-0.473427052,-0.522379045,0.796880799,0.141823105,1.11022272,Spirulina_Platensis
1.133527484,-1.025329094,0.915296708,-0.354319655,1.041862976,-1.025329094,-1.100634853,0.57394657,-0.961073196,0.515394036,1.659624061,0.211931515,0.602449188,-0.021465227,0.048130788,0.022841942,-1.065720008,-1.136293562,-0.971957448,-0.705591105,-0.321619146,-0.802346108,-0.93386181,0.907464845,1.277010978,-0.633491812,-0.364772516,-0.373214741,0.650876869,-0.185213285,1.233782613,Spirulina_Platensis
1.782089627,-0.797563619,3.145812416,2.293036681,3.604202094,-0.797563619,-0.866789894,0.504721656,-0.893573737,2.247444957,1.646808719,0.296972894,0.496932795,-0.02164988,0.054373155,0.022986732,-1.071046439,-1.06042872,-0.872414451,-0.574970979,-0.016315671,-0.342204372,-0.846822159,0.769628756,1.211534117,-1.313781616,-0.256923175,-0.248044205,0.507648713,-0.146803318,0.8526317,Spirulina_Platensis
1.274830703,-1.143108638,2.418554628,0.740213577,1.969863793,-1.143108638,-1.043278578,0.706027886,-1.14326878,0.975786498,0.330713464,-0.134804852,-0.081379595,-0.022703466,-0.049821966,0.023255605,-0.914582547,-1.328102785,-0.970909627,-0.450810089,0.067354587,-0.19356001,-0.431904991,0.633897035,0.950095479,-0.84643184,-0.155131988,-0.175949957,0.457730351,-0.266750216,0.624411657,Spirulina_Platensis
0.386211908,-1.034631352,3.664650685,2.032044959,5.640525626,-1.034631352,-1.135942205,0.018670845,-1.059414477,2.286044651,1.69864332,0.07059591,0.266530739,-0.022292674,0.035952019,0.022751219,-0.860652439,-1.227188231,-1.007583363,-0.622338717,0.058057892,-0.798520702,-1.068223989,0.818555307,1.280292635,-1.091988502,-0.433732908,-0.38758658,0.576822404,-0.006080602,1.55556977,Spirulina_Platensis
1.10400382,-1.110211198,4.176045008,-0.173637686,3.373383146,-1.110211198,-1.172790957,1.257708171,-1.104459246,1.866902477,1.082439005,-0.06258773,0.026236587,-0.022674951,-0.037492582,0.023388099,-0.951867559,-1.182814456,-0.913279471,-0.495307055,0.247338609,-0.723105548,-1.156108684,0.199871181,1.161371653,-0.531914293,-0.312557667,-0.251631059,0.43192591,-0.163495011,1.497928613,Spirulina_Platensis
1.224927224,-0.349222371,0.43952641,-0.29616359,0.77579851,-0.349222371,-0.519005122,0.347424677,-0.45623996,-0.515345846,-0.357007488,-0.254141151,-0.170694972,-0.022707784,-0.052818918,0.022730585,-0.968512654,-1.129136501,-0.93214025,-0.588607146,-0.52168403,-0.725837981,-0.892454597,0.511317612,1.429061065,-0.73972885,-0.32656845,-0.384335517,0.629052118,-0.019773556,0.924695691,Spirulina_Platensis
1.345850628,-0.920837572,0.569052606,-0.356611294,0.990379236,-0.920837572,-1.025553225,0.786492593,-0.941336415,0.447140881,0.402978482,-0.176223533,-0.059840508,-0.022654561,-0.032695229,0.022763394,-0.872636907,-0.671800331,-0.504629273,0.030044224,0.551154613,-0.342204372,-0.667672588,0.209866928,0.872273338,-1.56446375,0.285915741,0.281760147,0.027693864,-0.300619907,1.267545482,Spirulina_Platensis
1.047596031,-0.809152409,1.604469717,0.028670997,1.915751034,-0.809152409,-0.967423558,0.599708504,-0.869831169,0.559542467,0.490976268,-0.079238587,0.028154097,-0.022646613,-0.029823989,0.022742284,-1.009126686,-1.197128577,-1.056830951,-0.704873412,-0.290754117,-0.69851365,-0.977804158,0.523417726,1.413902937,-0.767220013,-0.302714481,-0.335829034,0.607424065,-0.12747894,1.401490537,Spirulina_Platensis
1.268731153,-0.842400362,1.496093486,-0.304153457,1.496703607,-0.842400362,-0.96943883,0.195567323,-0.807275498,1.832444571,2.37991191,0.258574574,0.554053191,-0.021406504,0.158278238,0.013374047,-0.988486768,-1.399673391,-0.914327292,-0.519708617,-0.128991618,-0.64823688,-0.829921256,1.134736565,1.169653929,-0.973636714,-0.119512264,-0.192132012,0.514486213,-0.096135233,0.422370051,Spirulina_Platensis
1.489866274,-0.829662476,0.77343425,-0.359224817,0.753538389,-0.829662476,-0.967482493,1.836538969,-0.820256324,0.04060768,0.388783118,1.079475724,1.517288288,-0.004132098,0.29440924,0.359305239,-0.917911566,-1.124126559,-0.859840599,-0.809656591,-0.446566731,-0.874482342,-1.181460039,0.442925659,1.405308122,-0.343669717,-0.154827442,-0.237762906,0.558356201,-0.102707852,0.365247525,Spirulina_Platensis
0.93867453,-1.11951881,1.022903661,-0.360429886,0.878868395,-1.11951881,-1.156748426,1.140338397,-1.083631936,-0.214932987,0.317146485,-0.091674969,0.070786203,-0.022429504,-0.014004959,0.023429884,-1.023774369,-1.362456676,-0.962527059,-0.599372541,-0.351740439,-0.896888294,-1.116391562,0.727015309,1.375616944,-0.503957178,-0.08146328,-0.186759362,0.554010231,-0.038880622,1.018441043,Spirulina_Platensis
1.003092835,-1.0434043,0.597673975,0.015406674,0.890355014,-1.0434043,-1.058089432,0.525985543,-0.985588729,-1.035237593,-0.412844486,-0.260512386,-0.175908257,-0.022707982,-0.052505459,0.022721299,-0.724828465,-0.774862003,-0.671232815,-0.416360825,-0.10482021,-0.662992019,-0.918650997,0.752793814,1.151214144,-1.315645424,0.304531806,0.153033282,0.268281066,-0.34776412,0.795300368,Spirulina_Platensis
1.067511141,-1.261854321,1.722235672,-0.063389783,1.422791987,-1.261854321,-1.204744778,1.558603475,-1.166215484,-0.169453905,0.252495402,-0.015488163,0.201059366,-0.022314152,-0.00212889,0.021152852,-0.7661083,-0.66106474,-0.649228574,-0.160862115,0.183377345,-0.629656335,-0.868793333,0.742798067,1.016353687,-1.542564009,0.39061829,0.307103181,0.106813274,-0.270737721,1.003448381,Spirulina_Platensis
1.131929446,-1.025397856,0.434445696,-0.325883518,0.645736692,-1.025397856,-1.031874672,0.931664897,-0.994691708,-1.11685162,-0.365510858,-0.140425254,0.025021882,-0.022418879,-0.019770497,0.022755356,-0.754123832,-1.179951632,-0.861936241,-0.56564097,-0.42983268,-0.785951509,-1.05047804,0.667040827,1.139181404,-0.153095382,0.084343386,-0.056991547,0.439808967,-0.148846404,0.686547273,Spirulina_Platensis
1.290727334,-1.25629796,0.875249794,-0.314485809,1.172658433,-1.25629796,-1.182364583,0.383541066,-1.160863182,-0.435073089,-0.072451857,-0.225833155,-0.121768821,-0.022699529,-0.047703989,0.022742545,-0.917245762,-1.186392986,-0.884988304,-0.668271069,-0.494537679,-0.905085593,-1.264274463,1.110010243,1.382961604,-0.776539052,-0.073401573,-0.20132657,0.559414452,-0.044956357,0.523259653,Spirulina_Platensis
1.010164724,-0.794639234,0.309598262,-0.286319861,1.12938904,-0.794639234,-0.898794282,0.555515523,-0.825510342,-1.080646633,-0.400185745,-0.275620784,-0.19621064,-0.02270904,-0.05391037,0.022720954,-1.035093034,-1.18209875,-1.039017994,-1.016352176,-0.797609947,-1.000174265,-1.167939316,1.038987831,1.541575004,-0.404709419,-0.294038383,-0.434881164,0.762775298,0.11710383,0.179843243,Spirulina_Platensis
1.320210159,-0.74531201,0.388383959,-0.369612922,0.378540134,-0.74531201,-0.812586786,-0.077619745,-0.801918435,-1.149281741,-0.545387498,-0.27250406,-0.192792974,-0.022708818,-0.053767151,0.022721658,-0.979165515,-1.024643417,-1.085122119,-1.154149233,-0.82773124,-1.009464538,-0.942312261,1.358325641,1.28888745,-0.044528584,-0.442479285,-0.503260347,0.718150396,0.094717848,0.637927961,Spirulina_Platensis
